order_book_id,symbol,filtered_reason,date,rank
128052.XSHE,凯龙转债,规模小于一亿: 82475200.0,2019-11-11,157
127008.XSHE,特发转债,规模小于一亿: 77501400.0,2019-11-11,175
113514.XSHG,威帝转债,"无/低成交, 量:4780, 额:489883",2019-11-18,28
113507.XSHG,天马转债,已公告强赎: 2019-11-01,2019-11-18,34
123018.XSHE,溢利转债,"无/低成交, 量:720, 额:80869",2019-11-18,46
110044.XSHG,广电转债,规模小于一亿: 82209022.1,2019-11-18,57
123014.XSHE,凯发转债,"无/低成交, 量:2722, 额:293128",2019-11-18,58
110048.XSHG,福能转债,"无/低成交, 量:3000, 额:354054",2019-11-18,79
123024.XSHE,岱勒转债,"无/低成交, 量:4496, 额:450581",2019-11-18,80
113504.XSHG,艾华转债,"无/低成交, 量:2610, 额:280824",2019-11-18,95
113503.XSHG,泰晶转债,规模小于一亿: 64399030.4,2019-11-18,109
123013.XSHE,横河转债,规模小于一亿: 38300700.0,2019-11-18,112
113510.XSHG,再升转债,"无/低成交, 量:1230, 额:128564",2019-11-18,124
128041.XSHE,盛路转债,规模小于一亿: 75463900.0,2019-11-18,135
113529.XSHG,绝味转债,已公告强赎: 2019-11-07,2019-11-18,158
128052.XSHE,凯龙转债,规模小于一亿: 82445200.0,2019-11-18,160
128046.XSHE,利尔转债,"无/低成交, 量:839, 额:86026",2019-11-18,166
127008.XSHE,特发转债,规模小于一亿: 77451400.0,2019-11-18,175
128010.XSHE,蔚蓝转债,"无/低成交, 量:3320, 额:345955",2019-11-18,181
113524.XSHG,奇精转债,"无/低成交, 量:2690, 额:273688",2019-11-25,53
123024.XSHE,岱勒转债,"无/低成交, 量:3884, 额:387707",2019-11-25,92
110044.XSHG,广电转债,规模小于一亿: 82195028.9,2019-11-25,97
128063.XSHE,未来转债,"无/低成交, 量:4465, 额:462902",2019-11-25,104
110042.XSHG,航电转债,"无/低成交, 量:3020, 额:346633",2019-11-25,115
123013.XSHE,横河转债,规模小于一亿: 38300700.0,2019-11-25,117
113510.XSHG,再升转债,"无/低成交, 量:340, 额:35494",2019-11-25,122
113503.XSHG,泰晶转债,规模小于一亿: 64399030.4,2019-11-25,133
128072.XSHE,翔鹭转债,"无/低成交, 量:3370, 额:353105",2019-11-25,140
128041.XSHE,盛路转债,规模小于一亿: 74456800.0,2019-11-25,141
123007.XSHE,道氏转债,"无/低成交, 量:2530, 额:262845",2019-11-25,146
128060.XSHE,中装转债,规模小于一亿: 89453100.0,2019-11-25,149
128052.XSHE,凯龙转债,规模小于一亿: 82444200.0,2019-11-25,160
128017.XSHE,金禾转债,"无/低成交, 量:3529, 额:410028",2019-11-25,163
128042.XSHE,凯中转债,"无/低成交, 量:3500, 额:350605",2019-11-25,164
128014.XSHE,永东转债,"无/低成交, 量:2920, 额:289894",2019-11-25,166
128046.XSHE,利尔转债,"无/低成交, 量:614, 额:63372",2019-11-25,169
110038.XSHG,济川转债,"无/低成交, 量:1260, 额:133900",2019-11-25,176
127008.XSHE,特发转债,规模小于一亿: 77238400.0,2019-11-25,178
113502.XSHG,嘉澳转债,"无/低成交, 量:3430, 额:334102",2019-11-25,179
110030.XSHG,格力转债,临近赎回日: 2019-12-25,2019-12-02,16
110049.XSHG,海尔转债,已公告强赎: 2019-11-29,2019-12-02,23
128070.XSHE,智能转债,"无/低成交, 量:4681, 额:463867",2019-12-02,41
123014.XSHE,凯发转债,"无/低成交, 量:3148, 额:334915",2019-12-02,46
113524.XSHG,奇精转债,"无/低成交, 量:4010, 额:406568",2019-12-02,50
123010.XSHE,博世转债,"无/低成交, 量:2695, 额:272686",2019-12-02,67
113516.XSHG,苏农转债,"无/低成交, 量:3840, 额:412838",2019-12-02,81
123015.XSHE,蓝盾转债,"无/低成交, 量:2327, 额:257486",2019-12-02,92
113525.XSHG,台华转债,"无/低成交, 量:1390, 额:142088",2019-12-02,98
110044.XSHG,广电转债,规模小于一亿: 82195028.9,2019-12-02,104
113519.XSHG,长久转债,"无/低成交, 量:3060, 额:331633",2019-12-02,106
123013.XSHE,横河转债,规模小于一亿: 38300700.0,2019-12-02,108
128033.XSHE,迪龙转债,"无/低成交, 量:3878, 额:384383",2019-12-02,114
113510.XSHG,再升转债,"无/低成交, 量:3400, 额:353220",2019-12-02,126
128060.XSHE,中装转债,规模小于一亿: 89447100.0,2019-12-02,131
113503.XSHG,泰晶转债,规模小于一亿: 64399030.4,2019-12-02,141
128029.XSHE,太阳转债,"无/低成交, 量:1764, 额:215672",2019-12-02,143
128041.XSHE,盛路转债,规模小于一亿: 74456800.0,2019-12-02,148
123007.XSHE,道氏转债,"无/低成交, 量:3709, 额:379343",2019-12-02,151
128042.XSHE,凯中转债,"无/低成交, 量:1240, 额:123650",2019-12-02,154
128072.XSHE,翔鹭转债,"无/低成交, 量:3426, 额:357061",2019-12-02,157
128052.XSHE,凯龙转债,规模小于一亿: 82443200.0,2019-12-02,163
113012.XSHG,骆驼转债,"无/低成交, 量:3190, 额:323650",2019-12-02,168
127011.XSHE,中鼎转2,"无/低成交, 量:1854, 额:197198",2019-12-02,170
128014.XSHE,永东转债,"无/低成交, 量:4638, 额:457567",2019-12-02,172
128046.XSHE,利尔转债,"无/低成交, 量:449, 额:46207",2019-12-02,175
127008.XSHE,特发转债,规模小于一亿: 77238300.0,2019-12-02,179
110038.XSHG,济川转债,"无/低成交, 量:4670, 额:495619",2019-12-02,180
113502.XSHG,嘉澳转债,"无/低成交, 量:3990, 额:386039",2019-12-02,181
110030.XSHG,格力转债,临近赎回日: 2019-12-25,2019-12-09,13
110049.XSHG,海尔转债,已公告强赎: 2019-11-29,2019-12-09,25
123013.XSHE,横河转债,规模小于一亿: 38300700.0,2019-12-09,87
113532.XSHG,海环转债,"无/低成交, 量:4150, 额:429133",2019-12-09,92
110044.XSHG,广电转债,规模小于一亿: 82195028.9,2019-12-09,106
113519.XSHG,长久转债,"无/低成交, 量:2910, 额:316387",2019-12-09,115
113510.XSHG,再升转债,"无/低成交, 量:2490, 额:259608",2019-12-09,122
113503.XSHG,泰晶转债,规模小于一亿: 64399030.4,2019-12-09,123
123007.XSHE,道氏转债,"无/低成交, 量:4110, 额:422899",2019-12-09,148
128072.XSHE,翔鹭转债,"无/低成交, 量:4153, 额:437399",2019-12-09,153
128060.XSHE,中装转债,规模小于一亿: 81712400.0,2019-12-09,155
128041.XSHE,盛路转债,规模小于一亿: 73993500.0,2019-12-09,156
128052.XSHE,凯龙转债,规模小于一亿: 73342900.0,2019-12-09,179
127008.XSHE,特发转债,规模小于一亿: 72164200.0,2019-12-09,182
113502.XSHG,嘉澳转债,"无/低成交, 量:4190, 额:406233",2019-12-09,183
110030.XSHG,格力转债,停牌,2019-12-16,2
113514.XSHG,威帝转债,规模小于一亿: 98281031.05,2019-12-16,12
110049.XSHG,海尔转债,已公告强赎: 2019-11-29,2019-12-16,82
123013.XSHE,横河转债,规模小于一亿: 38300700.0,2019-12-16,87
113503.XSHG,泰晶转债,规模小于一亿: 64399030.4,2019-12-16,105
110044.XSHG,广电转债,规模小于一亿: 82195028.9,2019-12-16,135
128041.XSHE,盛路转债,规模小于一亿: 72642600.0,2019-12-16,145
128060.XSHE,中装转债,规模小于一亿: 76615600.0,2019-12-16,158
128017.XSHE,金禾转债,"无/低成交, 量:1393, 额:164292",2019-12-16,163
128052.XSHE,凯龙转债,规模小于一亿: 70771000.0,2019-12-16,183
113502.XSHG,嘉澳转债,"无/低成交, 量:3840, 额:373791",2019-12-16,185
127008.XSHE,特发转债,规模小于一亿: 69443200.0,2019-12-16,188
113514.XSHG,威帝转债,规模小于一亿: 96519000.0,2019-12-23,10
110030.XSHG,格力转债,停牌,2019-12-23,16
113503.XSHG,泰晶转债,规模小于一亿: 64397061.4,2019-12-23,25
113525.XSHG,台华转债,"无/低成交, 量:3260, 额:343466",2019-12-23,70
123013.XSHE,横河转债,规模小于一亿: 38300700.0,2019-12-23,95
113510.XSHG,再升转债,"无/低成交, 量:4560, 额:486572",2019-12-23,119
128041.XSHE,盛路转债,规模小于一亿: 71348600.0,2019-12-23,147
128067.XSHE,一心转债,"无/低成交, 量:3731, 额:421490",2019-12-23,158
110044.XSHG,广电转债,规模小于一亿: 82186000.0,2019-12-23,159
128060.XSHE,中装转债,规模小于一亿: 60392400.0,2019-12-23,160
128052.XSHE,凯龙转债,规模小于一亿: 52808500.0,2019-12-23,182
110038.XSHG,济川转债,"无/低成交, 量:2430, 额:259139",2019-12-23,185
127008.XSHE,特发转债,规模小于一亿: 68169500.0,2019-12-23,188
113514.XSHG,威帝转债,规模小于一亿: 96519000.0,2019-12-30,11
113504.XSHG,艾华转债,"无/低成交, 量:2200, 额:255748",2019-12-30,69
123003.XSHE,蓝思转债,已公告强赎: 2019-12-27,2019-12-30,72
123013.XSHE,横河转债,规模小于一亿: 38300400.0,2019-12-30,75
128041.XSHE,盛路转债,规模小于一亿: 71347300.0,2019-12-30,117
113503.XSHG,泰晶转债,规模小于一亿: 64387000.0,2019-12-30,128
110044.XSHG,广电转债,规模小于一亿: 82186000.0,2019-12-30,152
128060.XSHE,中装转债,规模小于一亿: 50222900.0,2019-12-30,170
128052.XSHE,凯龙转债,规模小于一亿: 48536500.0,2019-12-30,183
127008.XSHE,特发转债,规模小于一亿: 68166500.0,2019-12-30,189
113514.XSHG,威帝转债,规模小于一亿: 96510003.25,2020-01-06,12
123013.XSHE,横河转债,规模小于一亿: 38300400.0,2020-01-06,75
128020.XSHE,水晶转债,已公告强赎: 2019-12-31,2020-01-06,99
128041.XSHE,盛路转债,规模小于一亿: 71347300.0,2020-01-06,105
113503.XSHG,泰晶转债,规模小于一亿: 64187021.2,2020-01-06,128
110044.XSHG,广电转债,规模小于一亿: 82172020.6,2020-01-06,150
123003.XSHE,蓝思转债,已公告强赎: 2019-12-27,2020-01-06,166
128046.XSHE,利尔转债,"无/低成交, 量:2488, 额:285009",2020-01-06,179
128060.XSHE,中装转债,规模小于一亿: 46392700.0,2020-01-06,181
128052.XSHE,凯龙转债,规模小于一亿: 48124600.0,2020-01-06,189
127008.XSHE,特发转债,规模小于一亿: 68155500.0,2020-01-06,193
113514.XSHG,威帝转债,规模小于一亿: 96510003.25,2020-01-13,17
123012.XSHE,万顺转债,"无/低成交, 量:820, 额:102007",2020-01-13,51
123013.XSHE,横河转债,规模小于一亿: 38300400.0,2020-01-13,69
113509.XSHG,新泉转债,"无/低成交, 量:3400, 额:433991",2020-01-13,120
128020.XSHE,水晶转债,已公告强赎: 2019-12-31,2020-01-13,124
128041.XSHE,盛路转债,规模小于一亿: 67211300.0,2020-01-13,140
113533.XSHG,参林转债,已公告强赎: 2020-01-10,2020-01-13,145
128029.XSHE,太阳转债,"无/低成交, 量:2296, 额:297760",2020-01-13,146
113503.XSHG,泰晶转债,规模小于一亿: 55473891.9,2020-01-13,159
110044.XSHG,广电转债,规模小于一亿: 81960066.4,2020-01-13,175
128068.XSHE,和而转债,已公告强赎: 2020-01-08,2020-01-13,178
123003.XSHE,蓝思转债,已公告强赎: 2019-12-27,2020-01-13,186
128060.XSHE,中装转债,规模小于一亿: 37671200.0,2020-01-13,199
128052.XSHE,凯龙转债,规模小于一亿: 35508200.0,2020-01-13,201
127008.XSHE,特发转债,规模小于一亿: 68153800.0,2020-01-13,203
113514.XSHG,威帝转债,规模小于一亿: 96510003.25,2020-01-20,20
123013.XSHE,横河转债,规模小于一亿: 38300400.0,2020-01-20,87
128041.XSHE,盛路转债,规模小于一亿: 57145400.0,2020-01-20,110
128020.XSHE,水晶转债,已公告强赎: 2019-12-31,2020-01-20,149
110044.XSHG,广电转债,规模小于一亿: 78395188.3,2020-01-20,165
128068.XSHE,和而转债,已公告强赎: 2020-01-08,2020-01-20,175
113503.XSHG,泰晶转债,规模小于一亿: 51252570.7,2020-01-20,185
128046.XSHE,利尔转债,"无/低成交, 量:3026, 额:344880",2020-01-20,191
128052.XSHE,凯龙转债,规模小于一亿: 32649200.0,2020-01-20,203
128060.XSHE,中装转债,规模小于一亿: 34737100.0,2020-01-20,206
123003.XSHE,蓝思转债,已公告强赎: 2019-12-27,2020-01-20,208
127008.XSHE,特发转债,规模小于一亿: 68136800.0,2020-01-20,209
128068.XSHE,和而转债,已公告强赎: 2020-01-08,2020-02-03,3
128041.XSHE,盛路转债,规模小于一亿: 53732400.0,2020-02-03,37
113514.XSHG,威帝转债,规模小于一亿: 96510003.25,2020-02-03,38
110044.XSHG,广电转债,规模小于一亿: 78393194.2,2020-02-03,39
113503.XSHG,泰晶转债,规模小于一亿: 41490931.0,2020-02-03,45
113523.XSHG,伟明转债,规模小于一亿: 68954516.87,2020-02-03,52
128052.XSHE,凯龙转债,规模小于一亿: 32649200.0,2020-02-03,69
128060.XSHE,中装转债,规模小于一亿: 31674500.0,2020-02-03,93
123013.XSHE,横河转债,规模小于一亿: 38300400.0,2020-02-03,135
128020.XSHE,水晶转债,已公告强赎: 2019-12-31,2020-02-03,143
127008.XSHE,特发转债,规模小于一亿: 68133800.0,2020-02-03,153
123003.XSHE,蓝思转债,已公告强赎: 2019-12-27,2020-02-03,184
113522.XSHG,旭升转债,规模小于一亿: 98611179.2,2020-02-03,198
128068.XSHE,和而转债,规模小于一亿: 13064200.0,2020-02-10,0
113514.XSHG,威帝转债,规模小于一亿: 96510003.25,2020-02-10,20
123016.XSHE,洲明转债,已公告强赎: 2020-02-04,2020-02-10,60
110044.XSHG,广电转债,规模小于一亿: 78393194.2,2020-02-10,106
128041.XSHE,盛路转债,规模小于一亿: 53732400.0,2020-02-10,111
128020.XSHE,水晶转债,已公告强赎: 2019-12-31,2020-02-10,114
123013.XSHE,横河转债,规模小于一亿: 38300400.0,2020-02-10,128
128061.XSHE,启明转债,已公告强赎: 2020-02-07,2020-02-10,134
128060.XSHE,中装转债,规模小于一亿: 29519400.0,2020-02-10,187
128052.XSHE,凯龙转债,规模小于一亿: 32478200.0,2020-02-10,188
113503.XSHG,泰晶转债,规模小于一亿: 33431760.3,2020-02-10,197
127008.XSHE,特发转债,规模小于一亿: 67631800.0,2020-02-10,205
123003.XSHE,蓝思转债,已公告强赎: 2019-12-27,2020-02-10,211
128038.XSHE,利欧转债,规模小于一亿: 99848600.0,2020-02-10,213
113522.XSHG,旭升转债,规模小于一亿: 96181078.4,2020-02-10,221
128068.XSHE,和而转债,规模小于一亿: 8588300.0,2020-02-17,0
113514.XSHG,威帝转债,规模小于一亿: 96507005.95,2020-02-17,25
128020.XSHE,水晶转债,已公告强赎: 2019-12-31,2020-02-17,34
113510.XSHG,再升转债,规模小于一亿: 85118920.2,2020-02-17,39
128041.XSHE,盛路转债,规模小于一亿: 53732400.0,2020-02-17,73
123013.XSHE,横河转债,规模小于一亿: 38300400.0,2020-02-17,108
110044.XSHG,广电转债,规模小于一亿: 78388205.5,2020-02-17,124
123016.XSHE,洲明转债,已公告强赎: 2020-02-04,2020-02-17,125
128061.XSHE,启明转债,已公告强赎: 2020-02-07,2020-02-17,173
128060.XSHE,中装转债,规模小于一亿: 11087400.0,2020-02-17,190
128052.XSHE,凯龙转债,规模小于一亿: 32452200.0,2020-02-17,206
123003.XSHE,蓝思转债,已公告强赎: 2019-12-27,2020-02-17,208
113503.XSHG,泰晶转债,规模小于一亿: 33431760.3,2020-02-17,210
113522.XSHG,旭升转债,规模小于一亿: 90362221.6,2020-02-17,211
113538.XSHG,安图转债,规模小于一亿: 11196018.11,2020-02-17,213
128038.XSHE,利欧转债,规模小于一亿: 92781900.0,2020-02-17,217
127008.XSHE,特发转债,规模小于一亿: 67631800.0,2020-02-17,218
128043.XSHE,东音转债,规模小于一亿: 99633900.0,2020-02-17,224
128068.XSHE,和而转债,已公告强赎: 2020-01-08,2020-02-24,0
113514.XSHG,威帝转债,规模小于一亿: 96505007.75,2020-02-24,19
128041.XSHE,盛路转债,规模小于一亿: 53627400.0,2020-02-24,66
123002.XSHE,国祯转债,"无/低成交, 量:2902.0, 额:401294.0",2020-02-24,96
123013.XSHE,横河转债,规模小于一亿: 38300400.0,2020-02-24,107
113510.XSHG,再升转债,规模小于一亿: 85027934.92,2020-02-24,111
110044.XSHG,广电转债,规模小于一亿: 73667708.5,2020-02-24,150
128061.XSHE,启明转债,已公告强赎: 2020-02-07,2020-02-24,163
128060.XSHE,中装转债,规模小于一亿: 9457300.0,2020-02-24,174
123016.XSHE,洲明转债,已公告强赎: 2020-02-04,2020-02-24,182
113522.XSHG,旭升转债,规模小于一亿: 33309346.4,2020-02-24,198
128052.XSHE,凯龙转债,规模小于一亿: 32444200.0,2020-02-24,206
113539.XSHG,圣达转债,规模小于一亿: 62539073.6,2020-02-24,217
113503.XSHG,泰晶转债,规模小于一亿: 33392809.9,2020-02-24,218
127008.XSHE,特发转债,规模小于一亿: 67625800.0,2020-02-24,220
128043.XSHE,东音转债,规模小于一亿: 99155900.0,2020-02-24,221
128038.XSHE,利欧转债,规模小于一亿: 83021400.0,2020-02-24,226
123009.XSHE,星源转债,已公告强赎: 2020-02-25,2020-03-02,2
110046.XSHG,圆通转债,已公告强赎: 2020-02-28,2020-03-02,13
113514.XSHG,威帝转债,规模小于一亿: 96449033.9,2020-03-02,28
128041.XSHE,盛路转债,规模小于一亿: 53618400.0,2020-03-02,77
123016.XSHE,洲明转债,已公告强赎: 2020-02-04,2020-03-02,82
110044.XSHG,广电转债,规模小于一亿: 71553928.0,2020-03-02,113
128061.XSHE,启明转债,已公告强赎: 2020-02-07,2020-03-02,138
113510.XSHG,再升转债,规模小于一亿: 84582990.1,2020-03-02,148
123013.XSHE,横河转债,规模小于一亿: 38299400.0,2020-03-02,149
128060.XSHE,中装转债,规模小于一亿: 7309700.0,2020-03-02,196
113503.XSHG,泰晶转债,规模小于一亿: 32518036.9,2020-03-02,197
113539.XSHG,圣达转债,规模小于一亿: 28798639.14,2020-03-02,202
128052.XSHE,凯龙转债,规模小于一亿: 32404200.0,2020-03-02,203
127008.XSHE,特发转债,规模小于一亿: 59864400.0,2020-03-02,215
128043.XSHE,东音转债,规模小于一亿: 98737900.0,2020-03-02,222
128038.XSHE,利欧转债,规模小于一亿: 59118900.0,2020-03-02,223
123019.XSHE,中来转债,已公告强赎: 2020-03-05,2020-03-09,0
110054.XSHG,通威转债,已公告强赎: 2020-03-07,2020-03-09,2
110046.XSHG,圆通转债,已公告强赎: 2020-02-28,2020-03-09,7
113514.XSHG,威帝转债,规模小于一亿: 96428043.1,2020-03-09,12
123016.XSHE,洲明转债,规模小于一亿: 87618800.0,2020-03-09,28
123013.XSHE,横河转债,规模小于一亿: 38299400.0,2020-03-09,81
128016.XSHE,雨虹转债,已公告强赎: 2020-03-07,2020-03-09,91
128041.XSHE,盛路转债,规模小于一亿: 53616400.0,2020-03-09,103
110044.XSHG,广电转债,规模小于一亿: 71540935.3,2020-03-09,115
123021.XSHE,万信转2,已公告强赎: 2020-03-03,2020-03-09,162
128061.XSHE,启明转债,已公告强赎: 2020-02-07,2020-03-09,171
113539.XSHG,圣达转债,规模小于一亿: 8419952.84,2020-03-09,182
113503.XSHG,泰晶转债,规模小于一亿: 31588167.7,2020-03-09,185
123009.XSHE,星源转债,已公告强赎: 2020-02-25,2020-03-09,186
128060.XSHE,中装转债,规模小于一亿: 7066300.0,2020-03-09,193
128052.XSHE,凯龙转债,规模小于一亿: 32404200.0,2020-03-09,204
127008.XSHE,特发转债,规模小于一亿: 59850400.0,2020-03-09,212
123031.XSHE,晶瑞转债,规模小于一亿: 82994600.0,2020-03-09,214
128043.XSHE,东音转债,规模小于一亿: 87657700.0,2020-03-09,220
128038.XSHE,利欧转债,规模小于一亿: 39014800.0,2020-03-09,222
113510.XSHG,再升转债,规模小于一亿: 81564146.27,2020-03-09,226
123019.XSHE,中来转债,已公告强赎: 2020-03-05,2020-03-16,0
123009.XSHE,星源转债,已公告强赎: 2020-02-25,2020-03-16,1
110054.XSHG,通威转债,已公告强赎: 2020-03-07,2020-03-16,2
110046.XSHG,圆通转债,已公告强赎: 2020-02-28,2020-03-16,3
128055.XSHE,长青转2,已公告强赎: 2020-03-11,2020-03-16,4
113540.XSHG,南威转债,已公告强赎: 2020-03-16,2020-03-16,6
113517.XSHG,曙光转债,已公告强赎: 2020-03-13,2020-03-16,10
123016.XSHE,洲明转债,已公告强赎: 2020-02-04,2020-03-16,28
128016.XSHE,雨虹转债,已公告强赎: 2020-03-07,2020-03-16,37
110044.XSHG,广电转债,规模小于一亿: 71539941.7,2020-03-16,59
113514.XSHG,威帝转债,规模小于一亿: 95932072.4,2020-03-16,61
123013.XSHE,横河转债,规模小于一亿: 38298400.0,2020-03-16,175
128061.XSHE,启明转债,规模小于一亿: 52659900.0,2020-03-16,187
113503.XSHG,泰晶转债,规模小于一亿: 31588167.7,2020-03-16,189
123021.XSHE,万信转2,已公告强赎: 2020-03-03,2020-03-16,193
128052.XSHE,凯龙转债,规模小于一亿: 32402600.0,2020-03-16,196
128041.XSHE,盛路转债,规模小于一亿: 53605400.0,2020-03-16,203
128060.XSHE,中装转债,规模小于一亿: 6883600.0,2020-03-16,206
113510.XSHG,再升转债,规模小于一亿: 80377343.28,2020-03-16,212
123031.XSHE,晶瑞转债,规模小于一亿: 75755600.0,2020-03-16,215
128043.XSHE,东音转债,规模小于一亿: 85579100.0,2020-03-16,216
127008.XSHE,特发转债,规模小于一亿: 59832400.0,2020-03-16,218
128038.XSHE,利欧转债,规模小于一亿: 26637200.0,2020-03-16,223
123019.XSHE,中来转债,已公告强赎: 2020-03-05,2020-03-23,0
123009.XSHE,星源转债,已公告强赎: 2020-02-25,2020-03-23,1
128055.XSHE,长青转2,已公告强赎: 2020-03-11,2020-03-23,2
113540.XSHG,南威转债,规模小于一亿: 72837899.65,2020-03-23,3
113510.XSHG,再升转债,已公告强赎: 2020-03-16,2020-03-23,4
113517.XSHG,曙光转债,已公告强赎: 2020-03-13,2020-03-23,5
128016.XSHE,雨虹转债,已公告强赎: 2020-03-07,2020-03-23,96
113514.XSHG,威帝转债,规模小于一亿: 95932072.4,2020-03-23,108
128061.XSHE,启明转债,已公告强赎: 2020-02-07,2020-03-23,121
110044.XSHG,广电转债,规模小于一亿: 71535946.6,2020-03-23,125
123021.XSHE,万信转2,已公告强赎: 2020-03-03,2020-03-23,134
128041.XSHE,盛路转债,规模小于一亿: 53567400.0,2020-03-23,181
128060.XSHE,中装转债,已公告强赎: 2020-02-08,2020-03-23,182
128052.XSHE,凯龙转债,规模小于一亿: 32348600.0,2020-03-23,204
128043.XSHE,东音转债,规模小于一亿: 85519100.0,2020-03-23,207
113503.XSHG,泰晶转债,规模小于一亿: 31583209.4,2020-03-23,211
127008.XSHE,特发转债,规模小于一亿: 59799000.0,2020-03-23,213
123013.XSHE,横河转债,规模小于一亿: 38297400.0,2020-03-23,214
128038.XSHE,利欧转债,规模小于一亿: 12036300.0,2020-03-23,221
123031.XSHE,晶瑞转债,规模小于一亿: 75084000.0,2020-03-23,225
123019.XSHE,中来转债,已公告强赎: 2020-03-05,2020-03-30,0
110050.XSHG,佳都转债,已公告强赎: 2020-03-26,2020-03-30,1
128055.XSHE,长青转2,已公告强赎: 2020-03-11,2020-03-30,2
113517.XSHG,曙光转债,已公告强赎: 2020-03-13,2020-03-30,3
123021.XSHE,万信转2,已公告强赎: 2020-03-03,2020-03-30,78
128016.XSHE,雨虹转债,已公告强赎: 2020-03-07,2020-03-30,90
113514.XSHG,威帝转债,规模小于一亿: 95928076.0,2020-03-30,159
110044.XSHG,广电转债,规模小于一亿: 71520987.4,2020-03-30,190
128038.XSHE,利欧转债,已公告强赎: 2020-02-25,2020-03-30,208
128043.XSHE,东音转债,规模小于一亿: 81200600.0,2020-03-30,209
128041.XSHE,盛路转债,规模小于一亿: 53552400.0,2020-03-30,210
127008.XSHE,特发转债,规模小于一亿: 59798000.0,2020-03-30,215
128052.XSHE,凯龙转债,规模小于一亿: 32347600.0,2020-03-30,218
123013.XSHE,横河转债,规模小于一亿: 38295400.0,2020-03-30,219
123031.XSHE,晶瑞转债,规模小于一亿: 75050400.0,2020-03-30,221
113503.XSHG,泰晶转债,规模小于一亿: 31574000.0,2020-03-30,222
128038.XSHE,利欧转债,已公告强赎: 2020-02-25,2020-04-07,0
128055.XSHE,长青转2,已公告强赎: 2020-03-11,2020-04-07,1
110050.XSHG,佳都转债,已公告强赎: 2020-03-26,2020-04-07,2
128016.XSHE,雨虹转债,已公告强赎: 2020-03-07,2020-04-07,52
113514.XSHG,威帝转债,规模小于一亿: 95899007.95,2020-04-07,136
123021.XSHE,万信转2,已公告强赎: 2020-03-03,2020-04-07,180
110044.XSHG,广电转债,规模小于一亿: 71512011.3,2020-04-07,199
128041.XSHE,盛路转债,规模小于一亿: 53542400.0,2020-04-07,211
128043.XSHE,东音转债,规模小于一亿: 81197500.0,2020-04-07,212
127008.XSHE,特发转债,规模小于一亿: 59798000.0,2020-04-07,218
123013.XSHE,横河转债,规模小于一亿: 38285400.0,2020-04-07,219
128052.XSHE,凯龙转债,规模小于一亿: 32341600.0,2020-04-07,223
123031.XSHE,晶瑞转债,规模小于一亿: 74996300.0,2020-04-07,225
113503.XSHG,泰晶转债,规模小于一亿: 31563045.2,2020-04-07,227
128055.XSHE,长青转2,规模小于一亿: 94288100.0,2020-04-13,0
113514.XSHG,威帝转债,规模小于一亿: 95899007.95,2020-04-13,24
123004.XSHE,铁汉转债,停牌,2020-04-13,50
110044.XSHG,广电转债,规模小于一亿: 71511017.7,2020-04-13,141
128016.XSHE,雨虹转债,已公告强赎: 2020-03-07,2020-04-13,146
128041.XSHE,盛路转债,规模小于一亿: 53448400.0,2020-04-13,147
123021.XSHE,万信转2,已公告强赎: 2020-03-03,2020-04-13,171
123013.XSHE,横河转债,规模小于一亿: 38285400.0,2020-04-13,208
123031.XSHE,晶瑞转债,规模小于一亿: 74985200.0,2020-04-13,222
127008.XSHE,特发转债,规模小于一亿: 59798000.0,2020-04-13,223
128043.XSHE,东音转债,规模小于一亿: 76728000.0,2020-04-13,227
128052.XSHE,凯龙转债,规模小于一亿: 32339600.0,2020-04-13,231
113503.XSHG,泰晶转债,规模小于一亿: 31563045.2,2020-04-13,234
128055.XSHE,长青转2,已公告强赎: 2020-03-11,2020-04-20,0
123021.XSHE,万信转2,已公告强赎: 2020-03-03,2020-04-20,1
128016.XSHE,雨虹转债,已公告强赎: 2020-03-07,2020-04-20,2
113511.XSHG,千禾转债,已公告强赎: 2020-04-15,2020-04-20,151
113514.XSHG,威帝转债,规模小于一亿: 95899007.95,2020-04-20,200
110044.XSHG,广电转债,规模小于一亿: 71480029.8,2020-04-20,211
128043.XSHE,东音转债,规模小于一亿: 74291300.0,2020-04-20,227
127008.XSHE,特发转债,规模小于一亿: 59797000.0,2020-04-20,228
123031.XSHE,晶瑞转债,规模小于一亿: 74983200.0,2020-04-20,233
128041.XSHE,盛路转债,规模小于一亿: 53433100.0,2020-04-20,235
128052.XSHE,凯龙转债,规模小于一亿: 32339600.0,2020-04-20,236
113503.XSHG,泰晶转债,规模小于一亿: 31508056.4,2020-04-20,237
123013.XSHE,横河转债,规模小于一亿: 38285400.0,2020-04-20,238
123044.XSHE,红相转债,停牌,2020-04-27,27
128044.XSHE,岭南转债,"无/低成交, 量:4536, 额:495159",2020-04-27,152
113511.XSHG,千禾转债,规模小于一亿: 72163552.63,2020-04-27,202
113514.XSHG,威帝转债,规模小于一亿: 95872012.85,2020-04-27,211
128043.XSHE,东音转债,规模小于一亿: 74291300.0,2020-04-27,227
110044.XSHG,广电转债,规模小于一亿: 71476034.7,2020-04-27,229
123031.XSHE,晶瑞转债,规模小于一亿: 74980200.0,2020-04-27,232
128041.XSHE,盛路转债,规模小于一亿: 53433100.0,2020-04-27,234
113503.XSHG,泰晶转债,规模小于一亿: 31508056.4,2020-04-27,235
